Molecule ChEMBL ID,Smiles,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Standard Value,pIC50,pChEMBL Value,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value
CHEMBL78261,Cc1cc(SC2=C(O)OC(CCc3ccoc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1CO,,,458.62,1,6.21,0.34,9.468521083,9.47,UO_0000065,20.65,0.4,3.26,11.85,0,HIV-1 protease inhibition.,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1134529,1,Scientific Literature,J Med Chem,2001,,,,
CHEMBL78312,CONC(=O)[C@H](NC(=O)C[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(C)C,,,618.69,1,0.91,10,8,8,UO_0000065,12.93,0.24,7.09,4.12,0,Compound was tested for 50% irreversible inhibition of HIV-1 protease; value ranges from 10-50,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1130952,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,
CHEMBL78327,Cc1cc(SC2=C(O)OC(CCc3csc(N)n3)(C(C)C)CC2=O)c(C(C)(C)C)cc1CO,,,490.69,1,5.66,0.95,9.022276395,9.02,UO_0000065,18.39,0.37,3.36,8.54,0,HIV-1 protease inhibition.,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1134529,1,Scientific Literature,J Med Chem,2001,,,,
CHEMBL78514,CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCc2cccs2)C1,,,737.92,1,4.65,0.65,9.187086643,9.19,UO_0000065,12.45,0.24,4.54,6.54,0,Inhibitory concentration required to inhibit cleavage of a substrate by thewild-type HIV-1 protease enzyme,B,BAO_0000357,single protein format,human immunodefiecency virus type1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1134901,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,
CHEMBL78876,CC(C)(C)NC(=O)[C@@H]1CN(C(C)(C)c2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,,,681.88,1,4.35,0.15,9.823908741,9.82,UO_0000065,14.41,0.27,5.47,7.49,0,Inhibitory concentration required to inhibit cleavage of a substrate by the wild-type HIV-1 Protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1135859,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,
CHEMBL79128,CC(C)[C@H](Cc1ccccc1)NC(=O)C[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,,,635.77,1,3.48,10,8,8,UO_0000065,12.58,0.23,4.52,5.13,0,Compound was tested for 50% irreversible inhibition of HIV-1 protease; value ranges from 10-50,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1130952,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,
CHEMBL79236,CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,,,723.79,1,3.95,0.07,10.15490196,10.15,UO_0000065,14.03,0.27,6.2,7.23,1,Inhibitory activity against HIV-1 Protease from wild-type NL4-3 virus,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1136138,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,
CHEMBL79345,CCN(Cc1ccccc1)C(=O)C(F)(F)C(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,,,699.8,2,6.5,15,7.823908741,7.82,UO_0000065,11.18,0.21,1.32,6.86,0,Compound was tested for inactivation of purified HIV-1 protease in vitro,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1127984,1,Scientific Literature,Bioorg Med Chem Lett,1994,,,,
CHEMBL79362,CC(C)[C@H](NC(=O)CCc1cccnc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)NCc1ccccc1,,,670.76,1,4.98,8,8.096910013,8.1,UO_0000065,12.07,0.23,3.12,6.4,0,Compound was tested for inactivation of purified HIV-1 protease in vitro,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1127984,1,Scientific Literature,Bioorg Med Chem Lett,1994,,,,
CHEMBL81135,O=C(NC(C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)NCc1ccccc1)C1CCCCC1)OCc1ccccc1,,,711.81,2,6.69,70,7.15490196,7.16,UO_0000065,10.05,0.19,0.46,5.83,0,Compound was tested for inactivation of purified HIV-1 protease in vitro,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1127984,1,Scientific Literature,Bioorg Med Chem Lett,1994,,,,
CHEMBL81811,CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NC2CC2)C1,,,681.83,1,3.55,0.6,9.22184875,9.22,UO_0000065,13.53,0.25,5.67,6.57,0,Inhibitory concentration against wild-type HIV-1 protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1134901,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,
CHEMBL81840,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,,,653.82,1,3.61,0.23,9.638272164,9.64,UO_0000065,14.74,0.27,6.03,7.35,0,Inhibitory concentration required to inhibit cleavage of a substrate by the wild-type HIV-1 Protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1135859,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,
CHEMBL81974,CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCCC(F)(F)F)C1,,,737.82,1,4.34,1.6,8.795880017,8.8,UO_0000065,11.92,0.23,4.46,6.26,0,Inhibitory concentration against wild-type HIV-1 protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1134901,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,
CHEMBL82245,CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NC2CCCC2)C1,,,709.89,1,4.33,0.37,9.431798276,9.43,UO_0000065,13.29,0.25,5.1,6.72,0,Inhibitory concentration against wild-type HIV-1 protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1134901,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,
CHEMBL82490,CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)Nc2ccccc2)C1,,,717.87,1,4.91,13.8,7.860120914,7.86,UO_0000065,10.95,0.2,2.95,5.6,0,Inhibitory concentration against wild-type HIV-1 protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1134901,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,
CHEMBL82829,O=C(NC(C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)NCc1ccccc1)C1CCCC1)OCc1ccccc1,,,697.78,2,6.3,6,8.22184875,8.22,UO_0000065,11.78,0.22,1.92,6.69,0,Compound was tested for inactivation of purified HIV-1 protease in vitro,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1127984,1,Scientific Literature,Bioorg Med Chem Lett,1994,,,,
CHEMBL83462,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C,,,766.94,3,5.07,0.22,9.657577319,9.66,UO_0000065,12.59,0.24,4.59,5.51,0,Inhibitory activity against recombinant HIV-1 Protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1125068,1,Scientific Literature,J Med Chem,1990,,,,
CHEMBL83506,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,,,670.86,1,3.09,0.23,9.638272164,9.64,UO_0000065,14.37,0.27,6.55,5.78,0,Tested for inhibitory activity against HIV protease enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1127743,1,Scientific Literature,J Med Chem,1994,,,,
CHEMBL83768,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@@H]2OCC[C@@H]21,,,557.73,1,3.24,6.4,8.193820026,8.19,UO_0000065,14.69,0.28,4.95,7.49,0,Tested for inhibitory activity against HIV protease enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1127743,1,Scientific Literature,J Med Chem,1994,,,,
CHEMBL84217,Cc1ccc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)cc1,,,348.81,0,3.06,110,6.958607315,6.96,UO_0000065,19.95,0.41,3.9,7.48,0,Activity to inhibit mutant HIV-1 rRT activity in Y181C,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1145983,1,Scientific Literature,J Med Chem,2003,,,,
CHEMBL85059,Cc1cc(C)cc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)c1,,,362.84,0,3.37,130,6.886056648,6.89,UO_0000065,18.98,0.39,3.52,7.4,0,Activity to inhibit mutant HIV-1 rRT activity in Y181C,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1145983,1,Scientific Literature,J Med Chem,2003,,,,
CHEMBL86226,Cc1cc(SC2=C(O)OC(CCc3ccc(N)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1OS(=O)(=O)Cn1ccnc1,,,613.8,2,6.27,2.2,8.657577319,8.66,UO_0000065,14.1,0.28,2.39,6.47,0,Activity of potent nonpeptidic inhibitor against protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1132961,1,Scientific Literature,J Med Chem,2000,,,,
CHEMBL87092,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)C(F)(F)C(=O)NCc1ccccc1,,,432.47,0,3.64,4,8.397940009,8.4,UO_0000065,19.42,0.37,4.76,9.94,0,Tested for inhibitory activity against the recombinant HIV-1 protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1159181,1,Scientific Literature,Bioorg Med Chem Lett,1993,,,,
CHEMBL87806,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc([N+](=O)[O-])cn3)c2)=C(O)O1,,,581.65,2,5.76,65,7.187086643,7.19,UO_0000065,12.36,0.24,1.43,4.55,0,Compound was evaluated for the inhibitory activity towards HIV protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1132826,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,
CHEMBL88254,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(=O)OCc1ccccc1,,,764.96,2,6.48,100,7,,UO_0000065,,,,,0,Inhibitory activity against recombinant HIV-1 Protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1125068,1,Scientific Literature,J Med Chem,1990,,,,
CHEMBL88255,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)[C@H](NC(C)=O)C(C)C)C(C)C)C(C)C)C(C)C,,,750.98,2,2.41,10,8,8,UO_0000065,10.65,0.2,5.59,4.11,0,Inhibitory activity against recombinant HIV-1 Protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1125068,1,Scientific Literature,J Med Chem,1990,,,,
CHEMBL88755,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C(C)C)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,,,594.82,1,2.21,57,7.244125144,7.24,UO_0000065,12.18,0.24,5.03,5.65,0,Tested in vitro for the ability to inhibit HIV-1 protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1150509,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL88757,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCOCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,,,636.86,1,1.98,34.6,7.460923901,7.46,UO_0000065,11.72,0.23,5.48,5.43,0,Tested in vitro for the ability to inhibit HIV-1 protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1150509,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL88964,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)=C(O)O1,,,604.65,2,6.87,10,8,8,UO_0000065,13.23,0.26,1.13,6.97,0,Compound was evaluated for the inhibitory activity towards HIV protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1132826,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,
CHEMBL89038,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C#N)cc3)c2)=C(O)O1,,,560.67,2,6.32,15,7.823908741,7.82,UO_0000065,13.95,0.27,1.5,6.22,0,Compound was evaluated for the inhibitory activity towards HIV protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1132826,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,
CHEMBL90090,Cc1c(N)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,,,517.67,1,4.81,2.6,8.585026652,8.59,UO_0000065,16.58,0.31,3.78,7.55,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL90115,CCC1(CC=C(C)C)Oc2ccccc2-n2cccc2C1=O,,,295.38,0,4.56,300,6.522878745,6.52,UO_0000065,22.08,0.4,1.96,20.89,0,Compound was tested for Inhibition of HIV-1 RT activity,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1129364,1,Scientific Literature,J Med Chem,1996,,,,
CHEMBL90139,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(O)c(N)c1,,,519.64,1,4.2,7.6,8.119186408,8.12,UO_0000065,15.62,0.29,3.92,6.06,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL90174,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccccc1)[C@@H](C)CC,,,764.96,2,6.48,4.9,8.30980392,8.31,UO_0000065,10.86,0.2,1.83,5.36,0,Inhibitory activity against recombinant HIV-1 Protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1125068,1,Scientific Literature,J Med Chem,1990,,,,
CHEMBL90313,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,,,592.8,1,1.96,4.8,8.318758763,8.32,UO_0000065,14.03,0.28,6.36,6.48,0,Tested in vitro for the ability to inhibit HIV-1 protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1150509,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL90449,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccccn3)c2)=C(O)O1,,,536.65,2,5.85,13,7.886056648,7.89,UO_0000065,14.69,0.28,2.04,6.87,0,Compound was evaluated for the inhibitory activity towards HIV protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1132826,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,
CHEMBL90510,Nc1ccc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1O,,,553.66,1,4.6,22,7.657577319,7.66,UO_0000065,13.83,0.26,3.06,5.72,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL90645,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCSCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,,,652.92,1,2.69,238,6.623423043,6.62,UO_0000065,10.14,0.21,3.93,5.16,0,Tested in vitro for the ability to inhibit HIV-1 protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1150509,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL90699,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(N)c(N)c1,,,518.66,1,4.08,9.6,8.017728767,8.02,UO_0000065,15.46,0.29,3.94,5.74,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL90751,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)c1ccc(O)cc1Cl)OCc1ccccc1,,,573.09,2,5.68,1.3,8.886056648,8.89,UO_0000065,15.51,0.3,3.21,8.24,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL90768,CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C3CCCC3)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,,,620.86,1,2.74,18.5,7.732828272,7.73,UO_0000065,12.46,0.25,4.99,6.03,0,Tested in vitro for the ability to inhibit HIV-1 protease at pH 7.4,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1150509,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL91025,N#Cc1cccc(OCCCc2c(O)c3ccccc3oc2=O)c1,,,321.33,0,3.38,670,6.173925197,6.17,UO_0000065,19.21,0.35,2.79,7.4,0,Inhibition of HIV-1 protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1127618,1,Scientific Literature,J Med Chem,1994,,,,
CHEMBL91062,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(O)cc(O)c1,,,520.63,1,4.33,51,7.292429824,7.29,UO_0000065,14.01,0.26,2.96,5.69,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL91085,CCCN1CCN(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2CCS(=O)(=O)[C@@H]2C(C)C)[C@H](C(=O)NC(C)(C)C)C1,,,594.82,1,2.21,13.7,7.863279433,7.86,UO_0000065,13.22,0.26,5.65,6.13,0,Tested in vitro for the ability to inhibit HIV-1 protease,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1150509,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL91102,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)c1ccccc1)OCc1ccccc1,,,522.65,2,5.32,31,7.508638306,7.51,UO_0000065,14.37,0.26,2.19,8.57,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL91443,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(N)c(O)c1,,,519.64,1,4.2,11,7.958607315,7.96,UO_0000065,15.32,0.29,3.76,5.94,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
CHEMBL91557,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1O,,,504.63,1,4.62,145,6.838631998,6.84,UO_0000065,13.55,0.25,2.22,6.34,0,Inhibitory activity against purified HIV protease,B,BAO_0000357,single protein format,Human immunodeficiency virus 1,,,,,,,,CHEMBL243,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,SINGLE PROTEIN,CHEMBL1128078,1,Scientific Literature,Bioorg Med Chem Lett,1995,,,,
